[02-20 00:00:57,696] INFO  [080-exec-1][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,696] INFO  [80-exec-10][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,697] INFO  [80-exec-10][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,697] INFO  [080-exec-1][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:57,698] INFO  [80-exec-10][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT r.* FROM BASE_RESOURCE r WHERE r.IS_DELETED = 0 AND EXISTS(SELECT 1 FROM BASE_ROLE_RESOURCE_REL rel WHERE rel.IS_DELETED = 0 AND r.ID = rel.RESOURCE_ID AND rel.ROLE_ID = ?), params: [2]
[02-20 00:00:57,698] INFO  [080-exec-1][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT r.* FROM BASE_RESOURCE r WHERE r.IS_DELETED = 0 AND EXISTS(SELECT 1 FROM BASE_ROLE_RESOURCE_REL rel WHERE rel.IS_DELETED = 0 AND r.ID = rel.RESOURCE_ID AND rel.ROLE_ID = ?), params: [2]
[02-20 00:00:57,724] INFO  [080-exec-3][] c.c.w.i.AccessLogInterceptor{37} - remoteAddr=0:0:0:0:0:0:0:1, uri=/login, method=GET, queryString=returnUrl=api%2FcurrentUser, hasException=false, duration=8ms
[02-20 00:00:57,724] INFO  [080-exec-2][] c.c.w.i.AccessLogInterceptor{37} - remoteAddr=0:0:0:0:0:0:0:1, uri=/login, method=GET, queryString=returnUrl=api%2Fproject%2Fnotice, hasException=false, duration=8ms
[02-20 00:00:57,736] INFO  [080-exec-6][] c.c.w.i.AccessLogInterceptor{37} - remoteAddr=0:0:0:0:0:0:0:1, uri=/login, method=GET, queryString=returnUrl=api%2Factivities, hasException=false, duration=8ms
[02-20 00:00:57,736] INFO  [080-exec-4][] c.c.w.i.AccessLogInterceptor{37} - remoteAddr=0:0:0:0:0:0:0:1, uri=/login, method=GET, queryString=returnUrl=api%2Ffake_chart_data, hasException=false, duration=8ms
[02-20 00:00:58,328] INFO  [080-exec-7][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:58,330] INFO  [080-exec-7][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:58,331] INFO  [080-exec-7][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT * FROM base_role WHERE IS_DELETED = 0 AND ( name = ? ), params: ["anon"]
[02-20 00:00:58,334] INFO  [080-exec-7][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:58,335] INFO  [080-exec-7][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:00:58,336] INFO  [080-exec-7][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT r.* FROM BASE_RESOURCE r WHERE r.IS_DELETED = 0 AND EXISTS(SELECT 1 FROM BASE_ROLE_RESOURCE_REL rel WHERE rel.IS_DELETED = 0 AND r.ID = rel.RESOURCE_ID AND rel.ROLE_ID = ?), params: [2]
[02-20 00:00:58,402] INFO  [080-exec-9][] c.c.w.i.AccessLogInterceptor{37} - remoteAddr=0:0:0:0:0:0:0:1, uri=/login, method=GET, queryString=returnUrl=api%2Ftags, hasException=false, duration=11ms
[02-20 00:01:00,977] INFO  [080-exec-5][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:00,978] INFO  [080-exec-5][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:00,979] INFO  [080-exec-5][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT * FROM base_role WHERE IS_DELETED = 0 AND ( name = ? ), params: ["anon"]
[02-20 00:01:00,980] INFO  [080-exec-5][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:00,981] INFO  [080-exec-5][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:00,981] INFO  [080-exec-5][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT r.* FROM BASE_RESOURCE r WHERE r.IS_DELETED = 0 AND EXISTS(SELECT 1 FROM BASE_ROLE_RESOURCE_REL rel WHERE rel.IS_DELETED = 0 AND r.ID = rel.RESOURCE_ID AND rel.ROLE_ID = ?), params: [2]
[02-20 00:01:01,056] INFO  [080-exec-8][] c.c.w.i.AccessLogInterceptor{37} - remoteAddr=0:0:0:0:0:0:0:1, uri=/login, method=GET, queryString=returnUrl=api%2Ffake_chart_data, hasException=false, duration=15ms
[02-20 00:01:05,906] INFO  [80-exec-10][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:05,907] INFO  [80-exec-10][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:05,909] INFO  [80-exec-10][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT * FROM base_role WHERE IS_DELETED = 0 AND ( name = ? ), params: ["anon"]
[02-20 00:01:05,912] INFO  [80-exec-10][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:05,913] INFO  [80-exec-10][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:05,915] INFO  [80-exec-10][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT r.* FROM BASE_RESOURCE r WHERE r.IS_DELETED = 0 AND EXISTS(SELECT 1 FROM BASE_ROLE_RESOURCE_REL rel WHERE rel.IS_DELETED = 0 AND r.ID = rel.RESOURCE_ID AND rel.ROLE_ID = ?), params: [2]
[02-20 00:01:05,956] INFO  [080-exec-1][] c.c.w.i.AccessLogInterceptor{37} - remoteAddr=0:0:0:0:0:0:0:1, uri=/login, method=GET, queryString=returnUrl=api%2Ffake_list%3Fcount%3D5, hasException=false, duration=7ms
[02-20 00:01:06,912] INFO  [080-exec-2][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:06,913] INFO  [080-exec-2][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:06,914] INFO  [080-exec-2][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT * FROM base_role WHERE IS_DELETED = 0 AND ( name = ? ), params: ["anon"]
[02-20 00:01:06,915] INFO  [080-exec-2][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:06,915] INFO  [080-exec-2][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:06,916] INFO  [080-exec-2][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT r.* FROM BASE_RESOURCE r WHERE r.IS_DELETED = 0 AND EXISTS(SELECT 1 FROM BASE_ROLE_RESOURCE_REL rel WHERE rel.IS_DELETED = 0 AND r.ID = rel.RESOURCE_ID AND rel.ROLE_ID = ?), params: [2]
[02-20 00:01:06,958] INFO  [080-exec-3][] c.c.w.i.AccessLogInterceptor{37} - remoteAddr=0:0:0:0:0:0:0:1, uri=/login, method=GET, queryString=returnUrl=api%2Frule%3Fcurrent%3D1%26pageSize%3D20%26sorter%3D%257B%257D%26filter%3D%257B%257D, hasException=false, duration=9ms
[02-20 00:01:08,528] INFO  [080-exec-4][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:08,529] INFO  [080-exec-4][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:08,531] INFO  [080-exec-4][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT * FROM base_role WHERE IS_DELETED = 0 AND ( name = ? ), params: ["anon"]
[02-20 00:01:08,534] INFO  [080-exec-4][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:08,534] INFO  [080-exec-4][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:08,535] INFO  [080-exec-4][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT r.* FROM BASE_RESOURCE r WHERE r.IS_DELETED = 0 AND EXISTS(SELECT 1 FROM BASE_ROLE_RESOURCE_REL rel WHERE rel.IS_DELETED = 0 AND r.ID = rel.RESOURCE_ID AND rel.ROLE_ID = ?), params: [2]
[02-20 00:01:08,560] INFO  [080-exec-6][] c.c.w.i.AccessLogInterceptor{37} - remoteAddr=0:0:0:0:0:0:0:1, uri=/login, method=GET, queryString=returnUrl=api%2Ffake_list%3Fcount%3D5, hasException=false, duration=6ms
[02-20 00:01:08,926] INFO  [080-exec-7][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:08,927] INFO  [080-exec-7][] c.c.cache.manager.CoryCacheManager{37} - CacheManager, cacheType=NULL
[02-20 00:01:08,928] INFO  [080-exec-7][] com.cory.db.jdbc.CoryDbProxy{127} - sql: SELECT * FROM base_role WHERE IS_DELETED = 0 AND ( name = ? ), params: ["anon"]
